fpr,tpr,threshold
0.0,0.0,inf
0.010323709536307962,0.03380281690140845,0.85740346
0.010673665791776027,0.03568075117370892,0.857402
0.012773403324584426,0.04225352112676056,0.8573977
0.020647419072615924,0.06384976525821597,0.85739744
0.020647419072615924,0.0676056338028169,0.857396
0.02484689413823272,0.07981220657276995,0.85739166
0.03394575678040245,0.10610328638497653,0.8573912
0.03447069116360455,0.10704225352112676,0.8573902
0.03534558180227471,0.10704225352112676,0.8573854
0.04286964129483815,0.11549295774647887,0.85738516
0.050393700787401574,0.13145539906103287,0.8573839
0.051443569553805774,0.13708920187793427,0.8573825
0.0537182852143482,0.14366197183098592,0.8573794
0.05599300087489064,0.14929577464788732,0.8573781
0.05931758530183727,0.15492957746478872,0.8573779
0.05966754155730534,0.15586854460093896,0.8573767
0.06019247594050744,0.15774647887323945,0.85737646
0.06141732283464567,0.1596244131455399,0.8573721
0.06614173228346457,0.1652582159624413,0.8573716
0.06929133858267716,0.1699530516431925,0.8573707
0.0694663167104112,0.1699530516431925,0.85736924
0.0710411198600175,0.17183098591549295,0.85736585
0.0741907261592301,0.1755868544600939,0.8573656
0.07541557305336832,0.18028169014084508,0.857365
0.07699037620297462,0.18403755868544602,0.8573649
0.07769028871391076,0.18403755868544602,0.85736346
0.07856517935258092,0.18403755868544602,0.8573598
0.07874015748031496,0.18403755868544602,0.85735923
0.07961504811898512,0.18403755868544602,0.857359
0.08066491688538932,0.18591549295774648,0.8573584
0.08083989501312336,0.18591549295774648,0.8573532
0.08346456692913386,0.19061032863849764,0.85735273
0.0852143482064742,0.19248826291079812,0.8573526
0.0857392825896763,0.19248826291079812,0.85734695
0.0862642169728784,0.19436619718309858,0.8573467
0.0867891513560805,0.19624413145539907,0.85734546
0.0867891513560805,0.19718309859154928,0.85734093
0.0873140857392826,0.19718309859154928,0.85733944
0.08748906386701662,0.19718309859154928,0.85733366
0.08923884514435695,0.19906103286384977,0.8573332
0.08976377952755905,0.19906103286384977,0.8573274
0.09028871391076115,0.19906103286384977,0.85732716
0.09046369203849519,0.19906103286384977,0.85732645
0.09063867016622922,0.19906103286384977,0.85731995
0.09098862642169729,0.19906103286384977,0.85731417
0.09868766404199475,0.20751173708920187,0.8572581
0.09886264216972879,0.2084507042253521,0.85725665
0.10481189851268591,0.21971830985915494,0.8572526
0.10551181102362205,0.22065727699530516,0.8572523
0.1095363079615048,0.231924882629108,0.85725206
0.1100612423447069,0.23286384976525823,0.85725063
0.11286089238845144,0.2347417840375587,0.8572468
0.11566054243219598,0.23568075117370893,0.8572466
0.11706036745406824,0.23849765258215963,0.8572463
0.12353455818022747,0.2535211267605634,0.8572458
0.12388451443569554,0.2535211267605634,0.85724515
0.12440944881889764,0.2544600938967136,0.85724485
0.126334208223972,0.2563380281690141,0.8572408
0.12965879265091865,0.26009389671361505,0.8572403
0.1300087489063867,0.26009389671361505,0.85724
0.1326334208223972,0.2647887323943662,0.8572398
0.13280839895013125,0.2647887323943662,0.85723937
0.1352580927384077,0.2676056338028169,0.85723853
0.13595800524934384,0.26854460093896715,0.8572371
