precision,recall,threshold
0.1570796460176991,1.0,0.079150766
0.1571259958689879,1.0,0.11931672
0.15731166912850814,1.0,0.13650553
0.15733490914462994,1.0,0.14808756
0.157591003255401,1.0,0.16646442
0.15787133115920546,1.0,0.17952228
0.1580587711487088,1.0,0.18365315
0.158082232447677,1.0,0.18708089
0.15886038186157517,1.0,0.20320389
0.1590264297446618,1.0,0.20426962
0.15909769943232746,1.0,0.20829308
0.1591928251121076,1.0,0.22548181
0.1592166243085663,1.0,0.22666994
0.1593118922961855,1.0,0.37758616
0.1595744680851064,1.0,0.40635696
0.15986190333233263,1.0,0.42473382
0.16007816022846835,1.0,0.4481963
0.16135397692774742,0.9981220657276996,0.4557549
0.16224053724053725,0.9981220657276996,0.46538502
0.16226530300717448,0.9981220657276996,0.4718779
0.1630835380835381,0.9971830985915493,0.4729436
0.1633092418883592,0.9971830985915493,0.4769671
0.1637093041197346,0.996244131455399,0.4890666
0.1638357010500309,0.996244131455399,0.4939215
0.16401298500541042,0.996244131455399,0.5101862
0.16421606562451632,0.996244131455399,0.5532701
0.1647259742276044,0.996244131455399,0.57856643
0.16534206015271935,0.996244131455399,0.5876956
0.16585823814739478,0.9953051643192489,0.59575516
0.16596211053702833,0.9953051643192489,0.6048843
0.1659880989664892,0.9953051643192489,0.638772
0.16713970356354463,0.9953051643192489,0.65596074
0.1672979797979798,0.9953051643192489,0.79235655
0.1692012165839603,0.9924882629107982,0.83683556
0.1702436662901404,0.9906103286384976,0.8563693
0.17070395057714194,0.9859154929577465,0.8629667
0.17429340511440108,0.9727699530516432,0.87355804
0.1744107744107744,0.9727699530516432,0.9074457
0.17830290010741137,0.9352112676056338,0.92227465
0.17821959519971342,0.9342723004694836,0.92228794
0.17857792325877433,0.9220657276995305,0.9223153
0.18566840626254516,0.8685446009389671,0.92463446
0.18574908647990257,0.8591549295774648,0.9394634
0.18578680203045686,0.8591549295774648,0.93947667
0.18572009764035802,0.8572769953051643,0.939504
0.1860751694393099,0.8507042253521127,0.94292957
0.29793233082706766,0.2976525821596244,0.95985025
0.3220338983050847,0.0892018779342723,0.9601183
0.44680851063829785,0.01971830985915493,0.977039
