fpr,tpr,threshold
0.0,0.0,inf
0.0029746281714785653,0.010328638497652582,0.8839441
0.012073490813648294,0.036619718309859155,0.88364995
0.013823272090988626,0.0431924882629108,0.88363004
0.0778652668416448,0.18873239436619718,0.8835255
0.0857392825896763,0.2112676056338028,0.8833359
0.18425196850393702,0.3643192488262911,0.88323134
0.21557305336832897,0.40938967136150234,0.88321143
0.21662292213473316,0.4112676056338028,0.8831406
0.21749781277340333,0.4112676056338028,0.8831207
0.2178477690288714,0.41220657276995304,0.88301617
0.2668416447944007,0.4835680751173709,0.8829173
0.2848643919510061,0.5154929577464789,0.88282657
0.3200349956255468,0.5483568075117371,0.882722
0.35835520559930006,0.5953051643192488,0.8827021
0.3585301837270341,0.596244131455399,0.8826536
0.3590551181102362,0.5971830985915493,0.88252914
0.3602799650043745,0.5971830985915493,0.8824384
0.7305336832895888,0.8985915492957747,0.88240796
0.7305336832895888,0.8995305164319248,0.882235
0.736482939632546,0.9042253521126761,0.8821443
0.7611548556430446,0.9211267605633803,0.8820198
0.8038495188101488,0.9492957746478873,0.88172567
0.8050743657042869,0.9492957746478873,0.88162285
0.805249343832021,0.9492957746478873,0.8814984
0.805424321959755,0.9492957746478873,0.8812347
0.8335958005249344,0.9633802816901409,0.88120425
0.8381452318460193,0.9652582159624413,0.88094056
0.8502187226596676,0.9699530516431925,0.8808161
0.8505686789151357,0.9699530516431925,0.8807366
0.8519685039370078,0.9699530516431925,0.88061213
0.9280839895013123,0.9906103286384976,0.88052195
0.9289588801399825,0.9924882629107982,0.880318
0.9293088363954506,0.9924882629107982,0.879827
0.9301837270341208,0.9924882629107982,0.8795329
0.9303587051618548,0.9924882629107982,0.87948453
0.9392825896762904,0.9934272300469483,0.8794084
0.952930883639545,0.996244131455399,0.8791143
0.9543307086614173,0.996244131455399,0.87906593
0.9546806649168854,0.996244131455399,0.87880224
0.9548556430446195,0.996244131455399,0.8786778
0.9714785651793526,0.9981220657276996,0.87838364
0.9721784776902888,0.9981220657276996,0.87739456
0.9751531058617673,0.9990610328638497,0.8772701
1.0,1.0,0.87697595
