precision,recall,threshold
0.1570796460176991,1.0,0.2875575862142221
0.15710281752470867,1.0,0.28875907946525664
0.1571491810535635,1.0,0.2890632110992766
0.15719557195571957,1.0,0.29920163662691934
0.15721877767936226,1.0,0.30039586373639693
0.15724199025542596,1.0,0.30079399758364855
0.15726520968694624,1.0,0.3043479528174918
0.15728843597696057,1.0,0.30549224465806357
0.15731166912850814,1.0,0.31069533106222147
0.1573581560283688,1.0,0.3279377471711458
0.15738140978276932,1.0,0.32876682230897447
0.1574046704108779,1.0,0.32891075979111184
0.1574279379157428,1.0,0.32907822008455145
0.15745121230041395,1.0,0.3304163846761663
0.1574744935679432,1.0,0.3330341280928125
0.1574977817213842,1.0,0.3333382597268325
0.15756768752774078,1.0,0.3338632032306411
0.15761432588426816,1.0,0.3350646964816756
0.15773104265402843,1.0,0.3351714019641668
0.15775440675455488,1.0,0.33536882811569557
0.15780115572677433,1.0,0.3402677828858334
0.1578245406046236,1.0,0.34053639083864523
0.15789473684210525,1.0,0.3441271468752574
0.15791814946619218,1.0,0.3444884799197402
0.15794156903455436,1.0,0.34457521599141494
0.15796499555028182,1.0,0.3456327717603119
0.15801186943620177,1.0,0.36860321777720284
0.15803531681258348,1.0,0.3692686824557056
0.1580587711487088,1.0,0.37010884266225735
0.15815265815265817,1.0,0.37197316194402646
0.15819964349376114,1.0,0.37369959869886954
0.15822314663497253,1.0,0.37400373033288953
0.1582936979785969,1.0,0.37436506337737224
0.15834076717216772,1.0,0.375205223583924
0.15841142347166443,1.0,0.5805787623289707
0.15843498958643262,1.0,0.5825771574088537
0.15848214285714285,1.0,0.5840827822939081
0.15852932420363203,1.0,0.584169518365583
0.15855292541313087,1.0,0.5853710116166173
0.15857653365098273,1.0,0.5856751432506373
0.15860014892032762,1.0,0.5949772274988946
0.15862377122430743,1.0,0.5958135687782801
0.1586710369487485,1.0,0.599454260083798
0.1586946803755029,1.0,0.6024012761468615
0.1587183308494784,1.0,0.6238803957168378
0.1587419883738262,1.0,0.6245496793225066
0.15876565295169948,1.0,0.6250746228263153
0.15878932458625317,1.0,0.6254727566735669
0.1588130032806442,1.0,0.6255226919424728
0.15883668903803133,1.0,0.6256901522359123
0.1588840817544383,1.0,0.6269783815586215
0.15895522388059702,1.0,0.6272825131926414
0.15897895208240037,1.0,0.628140435359119
0.1590264297446618,1.0,0.628444566993139
0.15905017921146952,1.0,0.6291145543607498
0.1590739357729649,1.0,0.6296460602441734
0.15909769943232746,1.0,0.6297527657266645
0.15912147019273867,1.0,0.6299501918781933
0.15914524805738195,1.0,0.630171003747982
0.15916903302944255,1.0,0.630475135382002
0.1592166243085663,1.0,0.6306854986477644
0.15924043062200957,1.0,0.6308364684264847
0.15926424405563033,1.0,0.6316766286330364
0.1592880646126234,1.0,0.6319807602670564
0.15935956905581325,1.0,0.6321911235328188
0.15938341813828194,1.0,0.6322778596044935
0.1594311377245509,1.0,0.6334793528555279
0.15947888589398024,1.0,0.6336121297160885
0.1595027707054066,1.0,0.633783484489548
0.15959838153753933,1.0,0.637148322990006
0.1596223021582734,1.0,0.6387085106377552
0.15969410706252812,1.0,0.6407390790266182
0.15971805638872225,1.0,0.6411871481427757
0.15974201289935502,1.0,0.6422447039116727
0.15976597659765976,1.0,0.6439219100171909
0.15978994748687173,1.0,0.6440086460888655
0.15981392557022808,1.0,0.648181949659472
0.15983791085096805,1.0,0.6503192235308263
0.15986190333233263,1.0,0.665519281562584
0.15988590301756492,1.0,0.6682809624613676
0.15990990990990991,1.0,0.6685850940953877
0.15998197386210006,1.0,0.6697865873464222
0.1600060096153846,1.0,0.6697879834049546
0.16003005259203607,1.0,0.670090718980442
0.16007816022846835,1.0,0.6706156624842508
0.16015037593984963,1.0,0.6714565273103831
0.16017446232516167,1.0,0.6718171557352851
0.1601985559566787,1.0,0.6721212873693051
0.16022265683767112,1.0,0.6722928685897687
0.16024676497141138,1.0,0.6726580205614177
0.16027088036117382,1.0,0.6731829640652263
0.16014449127031907,0.9990610328638497,0.6737984934748231
0.16021683481403404,0.9990610328638497,0.6738852295464979
0.1602651001656876,0.9990610328638497,0.6749927205843007
0.1602892437481169,0.9990610328638497,0.6750867227975325
0.16036171816126601,0.9990610328638497,0.6753908544315523
0.16048265460030167,0.9990610328638497,0.6762487765980298
0.16050686378035903,0.9990610328638497,0.6765529082320497
0.16060377358490566,0.9990610328638497,0.6770802508983411
0.1604770531400966,0.9981220657276996,0.6777544014830843
0.1605740181268882,0.9981220657276996,0.6780585331171042
0.16067110036275695,0.9981220657276996,0.6782793449868929
0.16069538926681784,0.9981220657276996,0.6785834766209129
0.16071968551557303,0.9981220657276996,0.6797849698719474
0.16074398911235446,0.9981220657276996,0.6800891015059674
0.16086561743341404,0.9981220657276996,0.6826067475032909
0.1608899651884365,0.9981220657276996,0.6849880562761052
0.16096305269533617,0.9981220657276996,0.6852921879101253
0.16098742995608056,0.9981220657276996,0.6883224767617206
0.16101181460163586,0.9981220657276996,0.6888474202655293
0.16106060606060607,0.9981220657276996,0.6903530451505837
0.1610850128807395,0.9981220657276996,0.6956161403136397
0.16110942709912093,0.9981220657276996,0.7131026792976863
0.16113384871911474,0.9981220657276996,0.7136276228014949
0.16115827774408734,0.9981220657276996,0.7136848242119574
0.16118271417740712,0.9981220657276996,0.7139889558459777
0.16120715802244465,0.9981220657276996,0.7151332476865495
0.16125606796116504,0.9981220657276996,0.7163893037002784
0.16135397692774742,0.9981220657276996,0.7178949285853329
0.1613784727493548,0.9981220657276996,0.718199060219353
0.1614520048602673,0.9981220657276996,0.7184198720891415
0.16147653045723834,0.9981220657276996,0.7185156729806287
0.16150106350653298,0.9981220657276996,0.7190853367676443
0.1615256040115484,0.9981220657276996,0.7191720728393189
0.16139817629179332,0.9971830985915493,0.7199254969741959
0.16147179565151284,0.9971830985915493,0.7202296286082162
0.1615700593336376,0.9971830985915493,0.7209460457614663
0.16159464394400486,0.9971830985915493,0.7237751326849818
0.16161923603713285,0.9971830985915493,0.7245368017980786
0.16164383561643836,0.9971830985915493,0.725188592137252
0.161717679305619,0.9971830985915493,0.7254927237712719
0.16174230886384405,0.9971830985915493,0.7260424266831329
0.16176694592536175,0.9971830985915493,0.7278144590923433
0.16179159049360145,0.9971830985915493,0.7482001367479548
0.1618162425719945,0.9971830985915493,0.7482868728196296
0.1618409021639744,0.9971830985915493,0.7489261366283492
0.16186556927297668,0.9971830985915493,0.749317004334044
0.16189024390243903,0.9971830985915493,0.7496680375231451
0.16191492605580118,0.9971830985915493,0.7505184975850784
0.16193961573650503,0.9971830985915493,0.7508226292190985
0.16196431294799452,0.9971830985915493,0.7515645301138943
0.16198901769371568,0.9971830985915493,0.7528210242989815
0.16203844980164786,0.9971830985915493,0.7543266491840359
0.1620879120879121,0.9971830985915493,0.7544133852557107
0.16221170001527419,0.9971830985915493,0.755614878506745
0.1622364802933089,0.9971830985915493,0.7559190101407651
0.1624349954114408,0.9971830985915493,0.7573869109159554
0.16245984396512161,0.9971830985915493,0.7576910425499754
