fpr,tpr,threshold
0.0,0.0,inf
0.00017497812773403323,0.0,0.9859614065276637
0.00034995625546806647,0.0,0.984317298856142
0.00034995625546806647,0.0009389671361502347,0.9822435040204244
0.0005249343832020997,0.0009389671361502347,0.9817280244058613
0.0006999125109361329,0.0009389671361502347,0.9815193688425475
0.0008748906386701663,0.0009389671361502347,0.9812581439797391
0.0008748906386701663,0.0018779342723004694,0.9809139909083783
0.0008748906386701663,0.0028169014084507044,0.9800379416178109
0.0008748906386701663,0.003755868544600939,0.979438723134835
0.0010498687664041995,0.003755868544600939,0.9784063183485736
0.0010498687664041995,0.004694835680751174,0.9783065502446564
0.0010498687664041995,0.005633802816901409,0.9780949888484578
0.0012248468941382328,0.005633802816901409,0.9779212194591058
0.0013998250218722659,0.005633802816901409,0.9773565988349271
0.0013998250218722659,0.006572769953051643,0.9744931174380813
0.0015748031496062992,0.006572769953051643,0.9742691649274778
0.0017497812773403325,0.006572769953051643,0.9739621684850976
0.0017497812773403325,0.007511737089201878,0.9737629030572164
0.0019247594050743656,0.007511737089201878,0.972633442584292
0.002099737532808399,0.007511737089201878,0.9721632158023629
0.002099737532808399,0.008450704225352112,0.9720308057540442
0.002274715660542432,0.008450704225352112,0.9715858283725803
0.002274715660542432,0.009389671361502348,0.9714037433710835
0.002274715660542432,0.010328638497652582,0.9706723449353165
0.0024496937882764656,0.010328638497652582,0.9699856975816661
0.0026246719160104987,0.010328638497652582,0.9695460731243439
0.0027996500437445318,0.010328638497652582,0.969400798794274
0.0029746281714785653,0.010328638497652582,0.9686523961130229
0.0031496062992125984,0.010328638497652582,0.96842553612745
0.0031496062992125984,0.011267605633802818,0.968010408447726
0.0033245844269466315,0.011267605633802818,0.9678600051152756
0.003499562554680665,0.011267605633802818,0.9675704599582777
0.003674540682414698,0.011267605633802818,0.9675078020502964
0.003849518810148731,0.011267605633802818,0.9674917852401191
0.004024496937882764,0.011267605633802818,0.9670029962333118
0.004024496937882764,0.012206572769953052,0.9667271731447025
0.004199475065616798,0.012206572769953052,0.9666763494292874
0.004199475065616798,0.013145539906103286,0.9666529454009303
0.004374453193350831,0.013145539906103286,0.9659655767929541
0.004549431321084864,0.013145539906103286,0.9657270288836279
0.004724409448818898,0.013145539906103286,0.9654208883920913
0.004899387576552931,0.013145539906103286,0.9653461392983748
0.005074365704286964,0.013145539906103286,0.9646142407421141
0.005074365704286964,0.014084507042253521,0.9645666642413928
