fpr,tpr,threshold
0.0,0.0,inf
0.00017497812773403323,0.0,0.9428304245653281
0.00034995625546806647,0.0,0.93667214232059
0.0005249343832020997,0.0,0.9348907162530349
0.0006999125109361329,0.0,0.9341730215238848
0.0006999125109361329,0.0009389671361502347,0.9293179250894144
0.0006999125109361329,0.0018779342723004694,0.9249078552166095
0.0006999125109361329,0.0028169014084507044,0.9221793673834185
0.0006999125109361329,0.003755868544600939,0.9199357038860498
0.0006999125109361329,0.004694835680751174,0.9196222292840416
0.0008748906386701663,0.004694835680751174,0.9182295051139571
0.0010498687664041995,0.004694835680751174,0.9170733308417373
0.0012248468941382328,0.004694835680751174,0.9125817378669586
0.0012248468941382328,0.005633802816901409,0.9110506838111553
0.0012248468941382328,0.006572769953051643,0.9083747956009147
0.0013998250218722659,0.006572769953051643,0.9078294925609899
0.0015748031496062992,0.006572769953051643,0.9055290537378796
0.0017497812773403325,0.006572769953051643,0.9012475432964469
0.0019247594050743656,0.006572769953051643,0.8998036387565193
0.0019247594050743656,0.007511737089201878,0.8993924809931794
0.002099737532808399,0.007511737089201878,0.8966284628769263
0.002274715660542432,0.007511737089201878,0.8965000148352041
0.0024496937882764656,0.007511737089201878,0.8962045099390139
0.0024496937882764656,0.008450704225352112,0.8958464941851798
0.0024496937882764656,0.009389671361502348,0.8955885447999593
0.0026246719160104987,0.009389671361502348,0.8955014221186615
0.0027996500437445318,0.009389671361502348,0.8942142629375406
0.0027996500437445318,0.010328638497652582,0.8931929348194083
0.0029746281714785653,0.010328638497652582,0.8930548788746864
0.0031496062992125984,0.010328638497652582,0.8918927281353428
0.0033245844269466315,0.010328638497652582,0.8913835654486136
0.0033245844269466315,0.011267605633802818,0.8875610335200519
0.0033245844269466315,0.012206572769953052,0.884091163022668
0.0033245844269466315,0.013145539906103286,0.8829941440501802
0.0033245844269466315,0.014084507042253521,0.8812391001774917
0.003499562554680665,0.014084507042253521,0.8773443944730515
0.003674540682414698,0.014084507042253521,0.8771464277622737
0.003849518810148731,0.014084507042253521,0.8763866842574775
0.004024496937882764,0.014084507042253521,0.874491655685284
0.004199475065616798,0.014084507042253521,0.8738291810783568
0.004374453193350831,0.014084507042253521,0.8736152931226249
0.004374453193350831,0.015023474178403756,0.873211518831824
0.004549431321084864,0.015023474178403756,0.8728486303532149
0.004549431321084864,0.01596244131455399,0.8726106064550208
0.004724409448818898,0.01596244131455399,0.8714235195123604
0.004899387576552931,0.01596244131455399,0.8713464497875751
0.005074365704286964,0.01596244131455399,0.8705538832005851
0.005074365704286964,0.016901408450704224,0.8702071121838046
0.005249343832020997,0.016901408450704224,0.8699922840295269
0.005424321959755031,0.016901408450704224,0.8691937746776675
0.0055993000874890635,0.016901408450704224,0.8678120839433753
0.0055993000874890635,0.01784037558685446,0.8677342690221278
0.005774278215223097,0.01784037558685446,0.867612040472474
0.0059492563429571306,0.01784037558685446,0.8667001858025293
