precision,recall,threshold
0.1570796460176991,1.0,0.07837163327697927
0.15710281752470867,1.0,0.12895731400006297
0.1571259958689879,1.0,0.15523060140222755
0.1571491810535635,1.0,0.15654660461521244
0.15717237308146398,1.0,0.1607767654040881
0.15719557195571957,1.0,0.16356520046976578
0.15721877767936226,1.0,0.16455929948288173
0.15724199025542596,1.0,0.16479282236950682
0.15726520968694624,1.0,0.16693183511314144
0.15728843597696057,1.0,0.16797893292167362
0.15731166912850814,1.0,0.17003016489298034
0.15733490914462994,1.0,0.1705645596725221
0.1573581560283688,1.0,0.17484368068265418
0.15738140978276932,1.0,0.17520117370239707
0.1574046704108779,1.0,0.17917674373023543
0.1574279379157428,1.0,0.18100746373440407
0.15745121230041395,1.0,0.18139083447566856
0.1574744935679432,1.0,0.1828188115882829
0.1574977817213842,1.0,0.18357770325036776
0.15752107676379234,1.0,0.18394151692367072
0.15754437869822485,1.0,0.18417378993896893
0.15756768752774078,1.0,0.1864256456090715
0.157591003255401,1.0,0.18835719023101913
0.15761432588426816,1.0,0.18857042599517143
0.15763765541740674,1.0,0.19035239511072602
0.15766099185788304,1.0,0.19046695862947577
0.15768433520876518,1.0,0.1909629352942711
0.15770768547312305,1.0,0.1924665287445395
0.15773104265402843,1.0,0.19467798964211425
0.15775440675455488,1.0,0.19553080114784915
0.15777777777777777,1.0,0.19581911308830757
0.15780115572677433,1.0,0.1960779784342493
0.1578245406046236,1.0,0.1970340899776719
0.1578479324144064,1.0,0.1971217730383503
0.15787133115920546,1.0,0.19767441285793383
0.15789473684210525,1.0,0.19776025389375249
0.15791814946619218,1.0,0.19897923183455818
0.15794156903455436,1.0,0.200457881566752
0.15796499555028182,1.0,0.20165741681570137
0.1579884290164664,1.0,0.20209373408064116
0.15801186943620177,1.0,0.20289912820649755
0.15803531681258348,1.0,0.20497942477172756
0.1580587711487088,1.0,0.20597442807984132
0.158082232447677,1.0,0.20679146763453946
0.1581057007125891,1.0,0.20806646024800976
0.15812917594654788,1.0,0.20867101943511618
0.15815265815265817,1.0,0.20994703614931987
0.15817614733402643,1.0,0.21032500877501023
0.15819964349376114,1.0,0.21117380618545487
0.15822314663497253,1.0,0.21182321803236384
0.15824665676077265,1.0,0.2119736801025436
0.15827017387427553,1.0,0.21214414449685026
0.1582936979785969,1.0,0.2123195929166687
0.15831722907685447,1.0,0.21346588758625804
0.15834076717216772,1.0,0.21368748604916532
0.158364312267658,1.0,0.21400768096484346
0.15838786436644856,1.0,0.21505139538458268
0.15841142347166443,1.0,0.21509918022323046
0.15843498958643262,1.0,0.21525593308171362
0.15845856271388187,1.0,0.21606504664042284
0.15848214285714285,1.0,0.2173331711999264
0.15850573001934812,1.0,0.21841069866532647
0.15852932420363203,1.0,0.22043299872287428
0.15855292541313087,1.0,0.22072767329728926
0.15857653365098273,1.0,0.2224771422100346
0.15860014892032762,1.0,0.22305641616700353
0.15862377122430743,1.0,0.22328331350199598
0.15864740056606585,1.0,0.22337146655008347
0.1586710369487485,1.0,0.22473485621192305
0.1586946803755029,1.0,0.22478053864480624
0.1585692995529061,0.9990610328638497,0.2250702230495199
0.15859293486361603,0.9990610328638497,0.22640731449545518
0.15861657722122838,0.9990610328638497,0.22681995527217175
0.15864022662889518,0.9990610328638497,0.2269086600067549
0.15866388308977036,0.9990610328638497,0.2281392894884166
0.1586875466070097,0.9990610328638497,0.2291142834895453
0.15871121718377088,0.9990610328638497,0.22950331968213963
0.15873489482321348,0.9990610328638497,0.22957616090563124
0.15875857952849895,0.9990610328638497,0.2298669754769754
0.15878227130279063,0.9990610328638497,0.23003940290401095
0.15880597014925374,0.9990610328638497,0.23071593390243703
0.1588296760710554,0.9990610328638497,0.23101216607544361
0.1588533890713646,0.9990610328638497,0.23108667815938716
0.15887710915335224,0.9990610328638497,0.23169647064803706
0.15890083632019117,0.9990610328638497,0.231846064601213
0.15892457057505602,0.9990610328638497,0.23235930119487358
0.15894831192112338,0.9990610328638497,0.23275447568496602
0.1589720603615718,0.9990610328638497,0.23308933937485887
0.1589958158995816,0.9990610328638497,0.23315571894928436
0.15901957853833507,0.9990610328638497,0.23324395407237633
0.15904334828101643,0.9990610328638497,0.23342967994027625
0.15906712513081178,0.9990610328638497,0.2338711308593266
0.1590909090909091,0.9990610328638497,0.23435551701916407
0.15911470016449827,0.9990610328638497,0.23503309856112153
0.15913849835477117,0.9990610328638497,0.23534637576418363
0.15916230366492146,0.9990610328638497,0.23545005035664168
0.15918611609814481,0.9990610328638497,0.23586141542339625
0.15920993565763877,0.9990610328638497,0.23691033122748534
0.1592337623466028,0.9990610328638497,0.23714387521343605
