fpr,tpr,threshold
0.0,0.0,inf
0.01987921489682939,0.06371562709590879,0.9553824
0.2550327126321087,0.48222669349429914,0.91610104
0.2750377453447408,0.5124077800134138,0.9109415
0.6646955208857575,0.8665325285043595,0.8716601
0.6723704076497232,0.8765928906773978,0.86309737
0.8077503774534474,0.9523809523809523,0.823816
0.8139154504277806,0.9550637156270959,0.74704516
0.9509310518369402,0.9966465459423206,0.7077638
0.9515601409159536,0.9966465459423206,0.53077626
0.9693004529441369,0.9986586183769283,0.491495
0.9699295420231505,0.9986586183769283,0.33516005
0.9957221942627076,1.0,0.29587868
1.0,1.0,0.15207577
